Animal ID,Animal Type,Total Days,Excluded Days,LOS,Age (years),Incoming Source,Incoming Date,Incoming Region,Status Date,Outgoing Eval Cat
524564,Rabbit,85.99,0,85.99,0,Owner Surrender,02/22/2021 16:11,Victoria Branch,05/19/2021 16:03,H
524567,Rabbit,85.99,0,85.99,0,Owner Surrender,02/22/2021 16:11,Victoria Branch,05/19/2021 16:03,H
435625,Rabbit,85.94,0,85.94,2,Humane Officer Surrendered,06/17/2017 12:31,Burnaby Branch,09/11/2017 11:02,H
435629,Rabbit,85.94,0,85.94,0,Humane Officer Surrendered,06/17/2017 12:31,Burnaby Branch,09/11/2017 11:02,H
422340,Rabbit,85.9,0,85.9,2,Stray,12/27/2016 15:32,Campbell River Branch,03/23/2017 13:10,H
514853,Rabbit,122.97,37.07,85.89,0,Stray,08/07/2020 13:43,North Cariboo District Branch,12/08/2020 12:55,TR
480236,Rabbit,85.86,0,85.86,3,Owner Surrender,01/29/2019 15:42,Kamloops & District Branch,04/25/2019 12:20,TR
475687,Rabbit,167.85,82.07,85.78,0,Shelter Offspring,11/16/2018 15:31,Vancouver Branch,05/03/2019 11:49,TR
487345,Rabbit,160.94,75.27,85.67,0,Foster Offspring,05/12/2019 16:28,Victoria Branch,10/20/2019 14:58,TR
492608,Rabbit,113.97,28.94,85.03,1,Stray,07/18/2019 12:57,Quesnel & District Branch,11/09/2019 12:10,H
439603,Rabbit,85,0,85,2,Stray,08/03/2017 14:10,North Cariboo District Branch,10/27/2017 14:04,H
487340,Rabbit,159.84,75.28,84.56,0,Foster Offspring,05/12/2019 16:27,Victoria Branch,10/19/2019 12:37,TR
456349,Rabbit,84.27,0,84.27,0,Agency / Shelter,03/10/2018 09:05,Alberni-Clayoquot Branch,06/02/2018 15:34,H
477972,Rabbit,84.12,0,84.12,2,Owner Surrender,12/22/2018 12:48,Victoria Branch,03/16/2019 15:45,TR
440455,Rabbit,84.07,0,84.07,1,Stray,08/14/2017 13:29,Chilliwack Branch,11/07/2017 14:38,H
531182,Rabbit,109.06,25.08,83.98,3,Owner Surrender,06/30/2021 13:50,Sunshine Coast Branch ,10/17/2021 15:11,TR
414743,Rabbit,197.61,113.66,83.95,1,Humane Officer Seized,09/19/2016 21:30,Maple Ridge Branch,04/05/2017 12:12,TM
448091,Rabbit,83.93,0,83.93,0,Owner Surrender,11/07/2017 15:42,Nanaimo & District Branch,01/30/2018 14:03,H
417836,Rabbit,82.85,0,82.85,1,Humane Officer Surrendered,10/22/2016 16:01,Chilliwack Branch,01/13/2017 12:19,TR
474306,Rabbit,81.96,0,81.96,0,Owner Surrender,10/26/2018 15:34,Prince Rupert Branch,01/16/2019 14:31,H
525172,Rabbit,81.8,0,81.8,2,Stray,03/08/2021 15:55,Maple Ridge Branch,05/29/2021 11:14,H
516278,Rabbit,157.17,75.86,81.31,0,Stray,09/04/2020 12:58,Abbotsford Branch,02/08/2021 17:03,TR
488103,Rabbit,81.16,0,81.16,1,Owner Surrender,05/23/2019 12:48,Kamloops & District Branch,08/12/2019 16:44,H
471941,Rabbit,81.03,0,81.03,1,Owner Surrender,09/25/2018 12:56,Vernon & District Branch,12/15/2018 13:32,TR
522063,Rabbit,81,0,81,2,Stray,12/23/2020 15:00,Kamloops & District Branch,03/14/2021 15:03,H
480665,Rabbit,80.95,0,80.95,3,Owner Surrender,02/04/2019 13:27,Kamloops & District Branch,04/26/2019 12:12,TR
481335,Rabbit,102.94,21.98,80.95,2,Owner Surrender,02/15/2019 13:43,Kelowna Branch,05/29/2019 12:11,H
476348,Rabbit,80.95,0,80.95,2,Returns,02/08/2019 16:59,Tri-Cities Education & Adoption Centre,04/30/2019 15:50,H
520840,Rabbit,80.93,0,80.93,0,Stray,11/24/2020 14:33,North Cariboo District Branch,02/13/2021 12:56,H
430316,Rabbit,80.09,0,80.09,2,Stray,04/18/2017 12:06,Powell River & District Branch,07/07/2017 14:12,TR
474070,Rabbit,80.06,0,80.06,0,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,01/12/2019 14:43,TR
474071,Rabbit,80.06,0,80.06,0,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,01/12/2019 14:43,TR
419043,Rabbit,124.38,44.79,79.58,1,Owner Surrender,11/07/2016 08:10,Vancouver Branch,03/11/2017 17:10,H
517874,Rabbit,79.23,0,79.23,0,Owner Surrender,09/30/2020 10:10,East Kootenay Branch,12/18/2020 15:45,H
476370,Rabbit,120.06,40.97,79.09,0,Stray,11/28/2018 13:13,Abbotsford Branch,03/28/2019 14:44,H
487483,Rabbit,102.01,23.81,78.2,0,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,08/24/2019 15:44,TR
487484,Rabbit,102.01,23.81,78.2,0,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,08/24/2019 15:44,TR
460196,Rabbit,92.96,14.8,78.16,0,Humane Officer Seized,05/03/2018 16:14,Vancouver Branch,08/04/2018 15:11,TM
460197,Rabbit,92.96,14.8,78.16,0,Humane Officer Seized,05/03/2018 16:14,Vancouver Branch,08/04/2018 15:11,TM
419261,Rabbit,78.05,0,78.05,2,Owner Surrender,11/09/2016 12:54,Nelson Branch,01/26/2017 14:05,H
506156,Rabbit,77.93,0,77.93,4,Stray,01/29/2020 13:57,Kamloops & District Branch,04/16/2020 12:19,H
449267,Rabbit,77.88,0,77.88,1,ACO Impound,11/24/2017 16:29,Maple Ridge Branch,02/10/2018 13:31,H
443803,Rabbit,77.7,0,77.7,1,Stray,09/19/2017 14:34,South Peace Branch,12/06/2017 07:28,H
497815,Rabbit,167.93,90.28,77.65,2,Stray,09/19/2019 13:31,North Peace Branch,03/05/2020 11:50,TM
497703,Rabbit,77.07,0,77.07,1,Returns,09/13/2020 11:35,West Vancouver Branch,11/29/2020 13:22,H
497704,Rabbit,77.07,0,77.07,1,Returns,09/13/2020 11:37,West Vancouver Branch,11/29/2020 13:22,TM
484766,Rabbit,76.22,0,76.22,1,Owner Surrender,04/09/2019 10:57,Burnaby Branch,06/24/2019 16:12,H
484767,Rabbit,76.22,0,76.22,1,Owner Surrender,04/09/2019 10:57,Burnaby Branch,06/24/2019 16:12,H
427322,Rabbit,76.1,0,76.1,1,Stray,03/09/2017 13:12,Kamloops & District Branch,05/24/2017 15:33,H
311126,Rabbit,76.1,0,76.1,4,Owner Surrender,11/21/2017 10:43,Tri-Cities Education & Adoption Centre,02/05/2018 13:12,H
311128,Rabbit,76.1,0,76.1,4,Owner Surrender,11/21/2017 10:44,Tri-Cities Education & Adoption Centre,02/05/2018 13:12,H
427266,Rabbit,76.03,0,76.03,2,Returns,03/17/2018 12:21,Sunshine Coast Branch ,06/01/2018 12:58,TR
467006,Rabbit,76.02,0,76.02,2,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,10/11/2018 10:25,H
467002,Rabbit,76.01,0,76.01,2,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,10/11/2018 10:19,TR
467005,Rabbit,76.01,0,76.01,2,Humane Officer Surrendered,07/27/2018 09:59,Cowichan & District Branch,10/11/2018 10:19,TR
431452,Rabbit,75.99,0,75.99,1,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,07/15/2017 15:08,TR
449224,Rabbit,153.04,77.04,75.99,3,Returns,11/18/2018 12:24,Victoria Branch,04/20/2019 13:15,TR
528242,Rabbit,75.96,0,75.96,0,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,07/25/2021 13:12,TR
533283,Rabbit,107.24,32,75.24,0,Humane Officer Surrendered,08/05/2021 08:42,Quesnel & District Branch,11/20/2021 14:29,TR
452017,Rabbit,150.98,75.81,75.18,2,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,06/09/2018 14:37,TR
452018,Rabbit,150.98,75.82,75.17,2,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,06/09/2018 14:37,TM
518405,Rabbit,74.97,0,74.97,1,Stray,10/09/2020 16:10,Maple Ridge Branch,12/23/2020 15:28,H
420461,Rabbit,74.93,0,74.93,6,Owner Surrender,11/27/2016 13:04,Chilliwack Branch,02/10/2017 11:19,TM
511225,Rabbit,74.89,0,74.89,0,Stray,05/30/2020 15:55,Quesnel & District Branch,08/13/2020 13:13,TR
511227,Rabbit,74.89,0,74.89,0,Stray,05/30/2020 15:55,Quesnel & District Branch,08/13/2020 13:13,TR
489648,Rabbit,74.78,0,74.78,2,Stray,06/11/2019 15:00,Chilliwack Branch,08/25/2019 09:43,TR
433142,Rabbit,155.76,81.12,74.64,0,Stray,05/19/2017 17:19,Victoria Branch,10/22/2017 11:36,TR
433143,Rabbit,155.76,81.12,74.64,0,Stray,05/19/2017 17:19,Victoria Branch,10/22/2017 11:36,TR
445501,Rabbit,74.2,0,74.2,4,Owner Surrender,06/10/2018 12:16,Vancouver Branch,08/23/2018 17:02,TR
499433,Rabbit,158.22,84.06,74.15,0,Owner Surrender,10/12/2019 10:38,Abbotsford Branch,03/18/2020 15:50,TR
452005,Rabbit,152.01,77.88,74.13,1,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,06/10/2018 15:15,TM
487486,Rabbit,97.92,23.81,74.11,0,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,08/20/2019 13:34,TR
487487,Rabbit,97.92,23.82,74.11,0,Owner Surrender,05/14/2019 15:27,Powell River & District Branch,08/20/2019 13:34,TR
457138,Rabbit,74,0,74,3,Stray,03/20/2018 14:57,Vernon & District Branch,06/02/2018 14:57,H
422341,Rabbit,73.93,0,73.93,1,Stray,12/27/2016 15:32,Campbell River Branch,03/11/2017 13:49,TR
483679,Rabbit,118.04,44.86,73.18,0,Stray,03/24/2019 14:46,Abbotsford Branch,07/20/2019 15:44,H
458805,Rabbit,91,17.84,73.17,1,Owner Surrender,04/14/2018 12:19,Quesnel & District Branch,07/14/2018 12:26,H
432911,Rabbit,73.1,0,73.1,1,Stray,05/17/2017 13:55,South Peace Branch,07/29/2017 16:22,TR
456366,Rabbit,82.99,9.99,73,2,Returns,05/13/2018 12:47,Kelowna Branch,08/04/2018 12:31,H
444933,Rabbit,71.88,0,71.88,0,Stray,10/02/2017 14:11,Kelowna Branch,12/13/2017 11:19,H
468765,Rabbit,71.12,0,71.12,3,Stray,08/16/2018 13:31,West Kootenay & District Branch,10/26/2018 16:19,H
434123,Rabbit,71.05,0,71.05,2,Stray,06/01/2017 14:02,Vernon & District Branch,08/11/2017 15:18,H
515016,Rabbit,104.83,33.8,71.04,1,Stray,08/11/2020 14:18,North Cariboo District Branch,11/24/2020 10:20,TR
528846,Rabbit,70.81,0,70.81,1,Humane Officer Surrendered,05/20/2021 18:06,Chilliwack Branch,07/30/2021 13:28,TR
528847,Rabbit,70.81,0,70.81,0,Humane Officer Surrendered,05/20/2021 18:06,Chilliwack Branch,07/30/2021 13:28,TR
516457,Rabbit,87.07,16.86,70.2,3,Owner Surrender,09/08/2020 12:43,Sea To Sky Branch,12/04/2020 14:20,TR
533207,Rabbit,70.12,0,70.12,4,Owner Surrender,08/05/2021 12:50,Sunshine Coast Branch ,10/14/2021 15:36,TR
451129,Rabbit,70.1,0,70.1,0,Owner Surrender,12/23/2017 13:46,Maple Ridge Branch,03/03/2018 16:04,H
451131,Rabbit,70.1,0,70.1,0,Owner Surrender,12/23/2017 13:46,Maple Ridge Branch,03/03/2018 16:04,H
434194,Rabbit,89.93,19.89,70.03,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,08/31/2017 10:20,TM
422965,Rabbit,96.09,26.11,69.98,0,Owner Surrender,01/05/2017 16:18,Abbotsford Branch,04/11/2017 18:22,H
489902,Rabbit,69.95,0,69.95,4,Stray,06/14/2019 12:12,Campbell River Branch,08/23/2019 10:58,H
498886,Rabbit,69.81,0,69.81,4,Owner Surrender,10/04/2019 16:53,Powell River & District Branch,12/13/2019 12:18,TR
498887,Rabbit,69.81,0,69.81,3,Owner Surrender,10/04/2019 16:53,Powell River & District Branch,12/13/2019 12:18,TR
419384,Rabbit,236.99,167.31,69.67,0,Humane Officer Surrendered,11/10/2016 14:31,Chilliwack Branch,07/05/2017 14:10,H
505502,Rabbit,91.03,21.93,69.1,1,Stray,01/21/2020 12:38,North Peace Branch,04/21/2020 13:17,H
485084,Rabbit,69.08,0,69.08,1,Owner Surrender,04/12/2019 14:04,West Vancouver Branch,06/20/2019 15:55,H
485085,Rabbit,69.08,0,69.08,1,Owner Surrender,04/12/2019 14:04,West Vancouver Branch,06/20/2019 15:55,H
452007,Rabbit,146.96,77.88,69.07,1,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,06/05/2018 13:58,TR
432947,Rabbit,88.94,19.87,69.07,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,08/14/2017 16:23,TM
452044,Rabbit,146.94,77.89,69.06,1,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,06/05/2018 13:37,TR
432944,Rabbit,75.74,6.98,68.76,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,08/01/2017 11:29,TM
431959,Rabbit,68.2,0,68.2,1,Stray,05/07/2017 12:49,Maple Ridge Branch,07/14/2017 17:36,H
439641,Rabbit,96.09,27.98,68.12,0,Stray,08/04/2017 11:36,Kelowna Branch,11/08/2017 13:50,H
435887,Rabbit,68.12,0,68.12,2,Stray,06/20/2017 11:15,Vernon & District Branch,08/27/2017 14:10,H
431447,Rabbit,67.9,0,67.9,0,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,07/07/2017 13:07,TR
513925,Rabbit,170.94,103.58,67.36,5,Owner Surrender,07/22/2020 12:29,Vancouver Branch,01/09/2021 11:09,H
533926,Rabbit,91.16,23.88,67.28,0,Shelter Offspring,08/16/2021 10:52,Burnaby Branch,11/15/2021 14:38,H
533281,Rabbit,107.24,39.97,67.27,0,Humane Officer Surrendered,08/05/2021 08:42,Quesnel & District Branch,11/20/2021 14:29,TR
533287,Rabbit,67.27,0,67.27,0,Humane Officer Surrendered,08/05/2021 08:42,Quesnel & District Branch,10/11/2021 15:06,TR
533379,Rabbit,67.17,0,67.17,2,Owner Surrender,08/07/2021 10:29,Campbell River Branch,10/13/2021 14:38,H
452006,Rabbit,144.99,77.88,67.11,1,Humane Officer Seized,01/09/2018 15:00,Chilliwack Branch,06/03/2018 14:49,TR
442699,Rabbit,108,40.92,67.08,0,Stray,09/07/2017 12:10,Comox Valley & District Branch,12/24/2017 12:08,TR
442702,Rabbit,108,40.92,67.08,0,Stray,09/07/2017 12:10,Comox Valley & District Branch,12/24/2017 12:08,TR
466107,Rabbit,67.03,0,67.03,1,Stray,07/16/2018 12:08,Kamloops & District Branch,09/21/2018 12:50,H
443324,Rabbit,67.03,0,67.03,1,Humane Officer Surrendered,09/13/2017 15:24,Vancouver Branch,11/19/2017 16:14,TR
443325,Rabbit,67.03,0,67.03,1,Humane Officer Surrendered,09/13/2017 15:24,Vancouver Branch,11/19/2017 16:14,TR
445424,Rabbit,66.96,0,66.96,0,Owner Surrender,10/07/2017 14:17,East Kootenay Branch,12/13/2017 13:21,TR
445425,Rabbit,66.96,0,66.96,0,Owner Surrender,10/07/2017 14:17,East Kootenay Branch,12/13/2017 13:21,TR
421619,Rabbit,114.98,48.77,66.21,5,Humane Officer Seized,12/14/2016 16:38,Maple Ridge Branch,04/08/2017 16:04,TM
432212,Rabbit,128.08,61.9,66.18,2,Emergency Boarding,02/08/2019 13:10,Abbotsford Branch,06/16/2019 15:06,H
432213,Rabbit,128.08,61.9,66.18,2,Emergency Boarding,02/08/2019 13:14,Abbotsford Branch,06/16/2019 15:06,H
474067,Rabbit,66.06,0,66.06,0,Humane Officer Surrendered,10/24/2018 13:12,Chilliwack Branch,12/29/2018 14:42,TR
442177,Rabbit,66,0,66,1,Returns,06/20/2018 14:52,East Kootenay Branch,08/25/2018 14:48,H
504559,Rabbit,65.93,0,65.93,1,Owner Surrender,01/04/2020 13:40,West Kootenay & District Branch,03/10/2020 12:03,H
474970,Rabbit,65.88,0,65.88,1,Owner Surrender,10/29/2018 10:52,Sunshine Coast Branch ,01/10/2019 15:56,TR
476348,Rabbit,65.83,0,65.83,2,Returns,05/25/2019 16:33,Vancouver Branch,07/30/2019 12:31,TR
435160,Rabbit,65.21,0,65.21,0,Stray,06/13/2017 11:23,Parksville-Qualicum Beach & District Branch,08/17/2017 16:22,H
529334,Rabbit,65.18,0,65.18,0,Owner Surrender,05/30/2021 11:02,Victoria Branch,08/03/2021 15:18,H
442701,Rabbit,106.07,40.92,65.15,0,Stray,09/07/2017 12:10,Comox Valley & District Branch,12/22/2017 13:51,TR
433320,Rabbit,64.97,0,64.97,3,Owner Surrender,04/11/2018 15:34,South Peace Branch,06/15/2018 14:56,H
433323,Rabbit,64.97,0,64.97,3,Owner Surrender,04/11/2018 15:39,South Peace Branch,06/15/2018 14:56,H
476371,Rabbit,146.02,81.09,64.92,0,Stray,11/28/2018 13:13,Abbotsford Branch,04/23/2019 13:38,H
443493,Rabbit,68.97,4.11,64.87,3,Owner Surrender,09/15/2017 13:55,Parksville-Qualicum Beach & District Branch,11/23/2017 13:17,TR
432948,Rabbit,64.73,0,64.73,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,07/21/2017 11:18,TM
431766,Rabbit,64.17,0,64.17,4,Stray,05/04/2017 12:07,Campbell River Branch,07/07/2017 16:19,TR
442698,Rabbit,105.05,40.92,64.13,0,Stray,09/07/2017 12:10,Comox Valley & District Branch,12/21/2017 13:28,TR
527811,Rabbit,64.09,0,64.09,1,Owner Surrender,05/02/2021 11:55,Shuswap Branch,07/05/2021 13:59,TR
506852,Rabbit,64,0,64,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/14/2020 12:16,H
421795,Rabbit,63.97,0,63.97,0,Owner Surrender,12/16/2016 15:46,Nanaimo & District Branch,02/18/2017 14:56,H
506851,Rabbit,63.92,0,63.92,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/14/2020 10:08,TR
455140,Rabbit,63.83,0,63.83,2,Owner Surrender,02/22/2018 12:57,Kamloops & District Branch,04/27/2018 08:54,UU
441164,Rabbit,115.9,52.82,63.08,0,Owner Surrender,08/22/2017 14:18,Kamloops & District Branch,12/16/2017 11:52,TR
431608,Rabbit,63.04,0,63.04,2,Stray,05/02/2017 15:03,Kamloops & District Branch,07/04/2017 16:02,H
457435,Rabbit,63,0,63,1,Stray,03/24/2018 15:19,Vernon & District Branch,05/26/2018 15:12,H
437296,Rabbit,103.02,40.12,62.9,0,Owner Surrender,07/06/2017 15:15,North Peace Branch,10/17/2017 15:43,TR
421794,Rabbit,62.85,0,62.85,0,Owner Surrender,12/16/2016 15:46,Nanaimo & District Branch,02/17/2017 12:05,UU
492987,Rabbit,66.2,3.91,62.29,0,Owner Surrender,07/24/2019 09:43,East Kootenay Branch,09/28/2019 14:38,TR
456287,Rabbit,64.03,1.85,62.18,0,Owner Surrender,03/09/2018 12:22,Vancouver Branch,05/12/2018 13:00,TR
431449,Rabbit,61.92,0,61.92,0,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,07/01/2017 13:38,TR
431451,Rabbit,61.92,0,61.92,0,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,07/01/2017 13:38,TR
528243,Rabbit,85.01,23.2,61.81,0,Humane Officer Surrendered,05/10/2021 14:03,Chilliwack Branch,08/03/2021 14:19,TR
423812,Rabbit,61.02,0,61.02,0,Owner Surrender,01/18/2017 10:10,Kamloops & District Branch,03/20/2017 10:32,TR
442975,Rabbit,61.01,0,61.01,1,Stray,09/10/2017 15:44,Burnaby Branch,11/10/2017 16:02,TM
423811,Rabbit,61.01,0,61.01,0,Owner Surrender,01/18/2017 10:10,Kamloops & District Branch,03/20/2017 10:29,TR
434981,Rabbit,70.73,9.73,61,2,Stray,06/10/2017 17:02,North Cariboo District Branch,08/20/2017 10:39,H
442179,Rabbit,60.95,0,60.95,1,Returns,06/20/2018 14:55,East Kootenay Branch,08/20/2018 13:45,H
411733,Rabbit,60.22,0,60.22,0,Returns,11/28/2016 10:07,West Kootenay & District Branch,01/27/2017 15:24,H
503647,Rabbit,103.96,43.81,60.15,0,Owner Surrender,12/12/2019 11:53,North Peace Branch,03/25/2020 10:54,H
503648,Rabbit,103.96,43.81,60.15,0,Owner Surrender,12/12/2019 11:53,North Peace Branch,03/25/2020 10:54,H
480811,Rabbit,81.22,21.12,60.1,1,Humane Officer Surrendered,02/06/2019 11:53,Abbotsford Branch,04/28/2019 17:04,TR
434196,Rabbit,80.07,20,60.07,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,08/21/2017 13:41,TM
445502,Rabbit,60.02,0,60.02,4,Stray,10/08/2017 14:17,Sea To Sky Branch,12/07/2017 14:52,TM
485883,Rabbit,59.99,0,59.99,2,Owner Surrender,04/25/2019 14:29,Williams Lake & District Branch,06/24/2019 14:17,TR
533391,Rabbit,59.2,0,59.2,0,Stray,08/07/2021 11:37,Vancouver Branch,10/05/2021 16:30,H
533392,Rabbit,59.2,0,59.2,0,Stray,08/07/2021 11:37,Vancouver Branch,10/05/2021 16:30,H
497705,Rabbit,59.11,0,59.11,0,Owner Surrender,09/20/2019 11:42,West Vancouver Branch,11/18/2019 14:24,TR
431450,Rabbit,59.03,0,59.03,0,Shelter Offspring,04/30/2017 15:26,Powell River & District Branch,06/28/2017 16:10,TR
452936,Rabbit,130.06,71.08,58.97,0,Cruelty Case Offspring,01/19/2018 14:22,Chilliwack Branch,05/29/2018 15:44,H
537366,Rabbit,58.88,0,58.88,3,Owner Surrender,10/14/2021 14:49,Alberni-Clayoquot Branch,12/12/2021 11:52,TR
444651,Rabbit,58.19,0,58.19,0,Stray,09/29/2017 11:12,West Vancouver Branch,11/26/2017 15:49,TR
437095,Rabbit,58.06,0,58.06,1,Stray,07/05/2017 14:47,Abbotsford Branch,09/01/2017 16:15,H
520661,Rabbit,70.02,12,58.02,4,Owner Surrender,11/20/2020 11:08,Burnaby Branch,01/29/2021 11:41,H
426873,Rabbit,57.99,0,57.99,0,Owner Surrender,03/02/2017 15:58,Abbotsford Branch,04/29/2017 15:49,H
426874,Rabbit,57.99,0,57.99,0,Owner Surrender,03/02/2017 15:58,Abbotsford Branch,04/29/2017 15:49,H
472292,Rabbit,60.07,2.09,57.98,0,Owner Surrender,09/28/2018 14:27,Abbotsford Branch,11/27/2018 16:09,H
472293,Rabbit,60.07,2.09,57.98,0,Owner Surrender,09/28/2018 14:27,Abbotsford Branch,11/27/2018 16:09,H
455748,Rabbit,57.94,0,57.94,2,Stray,03/02/2018 11:14,Williams Lake & District Branch,04/29/2018 09:41,H
434197,Rabbit,77.9,20,57.9,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,08/19/2017 09:42,TM
434199,Rabbit,77.9,20.01,57.89,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,08/19/2017 09:42,TM
487346,Rabbit,119.83,62.13,57.7,0,Foster Offspring,05/12/2019 16:28,Victoria Branch,09/09/2019 12:21,TR
487347,Rabbit,57.7,0,57.7,0,Foster Offspring,05/12/2019 16:28,Victoria Branch,09/09/2019 12:21,TR
462325,Rabbit,57.01,0,57.01,1,Humane Officer Surrendered,05/30/2018 13:52,Maple Ridge Branch,07/26/2018 14:04,TR
535062,Rabbit,56.94,0,56.94,1,Owner Surrender,09/03/2021 16:35,Maple Ridge Branch,10/30/2021 15:10,H
535063,Rabbit,56.94,0,56.94,1,Owner Surrender,09/03/2021 16:35,Maple Ridge Branch,10/30/2021 15:10,H
488725,Rabbit,56.91,0,56.91,1,Owner Surrender,05/30/2019 15:43,Vernon & District Branch,07/26/2019 13:38,TR
432949,Rabbit,56.74,0,56.74,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,07/13/2017 11:36,TM
403106,Rabbit,289.08,232.72,56.36,0,Stray,05/13/2016 14:31,Victoria Branch,02/26/2017 16:30,TR
513930,Rabbit,197.01,140.7,56.32,0,Owner Surrender,07/22/2020 12:29,Vancouver Branch,02/04/2021 12:48,H
443394,Rabbit,56.2,0,56.2,1,Stray,09/14/2017 13:54,Chilliwack Branch,11/09/2017 18:42,H
420533,Rabbit,56.08,0,56.08,,Stray,11/29/2016 10:15,Parksville-Qualicum Beach & District Branch,01/24/2017 12:07,TR
455139,Rabbit,56.07,0,56.07,4,Owner Surrender,02/22/2018 12:57,Kamloops & District Branch,04/19/2018 14:33,UU
472955,Rabbit,56.03,0,56.03,3,Stray,10/08/2018 12:36,Kamloops & District Branch,12/03/2018 13:12,H
456349,Rabbit,56,0,56,1,Owner Surrender,01/02/2019 16:37,Vancouver Branch,02/27/2019 16:43,H
427816,Rabbit,55.96,0,55.96,0,Owner Surrender,03/15/2017 16:03,Nelson Branch,05/10/2017 15:11,H
427818,Rabbit,55.96,0,55.96,0,Owner Surrender,03/15/2017 16:03,Nelson Branch,05/10/2017 15:11,H
497508,Rabbit,93.04,37.09,55.95,0,Owner Surrender,09/17/2019 11:58,South Peace Branch,12/19/2019 12:59,H
337412,Rabbit,55.86,0,55.86,7,Owner Surrender,01/26/2021 16:17,Maple Ridge Branch,03/23/2021 12:53,H
487216,Rabbit,55.8,0,55.8,5,Owner Surrender,05/08/2019 14:54,Sunshine Coast Branch ,07/03/2019 10:02,TM
533143,Rabbit,92.94,37.67,55.27,2,Owner Surrender,08/04/2021 13:47,Vernon & District Branch,11/05/2021 12:18,H
449709,Rabbit,55.21,0,55.21,2,Owner Surrender,12/01/2017 11:05,Vancouver Branch,01/25/2018 16:01,TR
479514,Rabbit,55.14,0,55.14,1,Stray,01/18/2019 12:53,Campbell River Branch,03/14/2019 16:14,H
533288,Rabbit,145.14,90.05,55.09,0,Humane Officer Surrendered,08/05/2021 08:42,Quesnel & District Branch,12/28/2021 11:57,TR
419696,Rabbit,54.95,0,54.95,,Returns,12/23/2016 14:56,Cowichan & District Branch,02/16/2017 13:49,H
462090,Rabbit,120.29,65.76,54.53,3,Owner Surrender,05/28/2018 09:26,Kamloops & District Branch,09/25/2018 16:25,TR
521941,Rabbit,82.96,28.72,54.24,0,Owner Surrender,12/20/2020 13:20,East Kootenay Branch,03/13/2021 12:18,H
430847,Rabbit,62.06,7.84,54.22,0,Owner Surrender,04/23/2017 12:10,Victoria Branch,06/24/2017 13:34,H
430848,Rabbit,62.06,7.84,54.22,0,Owner Surrender,04/23/2017 12:10,Victoria Branch,06/24/2017 13:34,H
467249,Rabbit,54.19,0,54.19,4,Stray,07/30/2018 09:49,Victoria Branch,09/22/2018 14:27,TR
467250,Rabbit,54.19,0,54.19,4,Stray,07/30/2018 09:49,Victoria Branch,09/22/2018 14:27,TR
451881,Rabbit,138.04,83.93,54.11,0,Stray,01/08/2018 12:03,Kelowna Branch,05/26/2018 13:01,H
500595,Rabbit,54.14,0.07,54.07,0,Owner Surrender,10/30/2019 12:27,West Kootenay & District Branch,12/23/2019 15:45,TR
500596,Rabbit,54.14,0.07,54.07,0,Owner Surrender,10/30/2019 12:27,West Kootenay & District Branch,12/23/2019 15:45,H
489901,Rabbit,54.04,0,54.04,4,Stray,06/14/2019 12:12,Campbell River Branch,08/07/2019 13:10,TR
473097,Rabbit,54.02,0,54.02,1,Stray,10/10/2018 14:05,North Cariboo District Branch,12/03/2018 14:28,H
533727,Rabbit,53.25,0,53.25,1,Stray,08/12/2021 10:05,South Okanagan/Similkameen Branch,10/04/2021 16:02,H
434201,Rabbit,73.18,20.01,53.17,0,Humane Officer Surrendered,05/17/2017 17:48,Maple Ridge Branch,08/14/2017 16:23,TM
506849,Rabbit,61.05,8,53.05,0,Owner Surrender,02/10/2020 12:09,East Kootenay Branch,04/11/2020 13:16,H
